Time(s),Voltage(V)
1.1880000000,-0.0050468750
1.1920000000,-0.0049375000
1.1960000000,-0.0047500000
1.2000000000,-0.0050937500
1.2040000000,-0.0050937500
1.2080000000,-0.0049062500
1.2120000000,-0.0050000000
1.2160000000,-0.0051718750
1.2200000000,-0.0051406250
1.2240000000,-0.0048437500
1.2280000000,-0.0049375000
1.2320000000,-0.0050625000
1.2360000000,-0.0050000000
1.2400000000,-0.0050312500
1.2440000000,-0.0049531250
1.2480000000,-0.0049375000
1.2520000000,-0.0051093750
1.2560000000,-0.0050625000
1.2600000000,-0.0050156250
1.2640000000,-0.0049687500
1.2680000000,-0.0050625000
1.2720000000,-0.0049531250
1.2760000000,-0.0048593750
1.2800000000,-0.0050781250
1.2840000000,-0.0050468750
1.2880000000,-0.0050312500
1.2920000000,-0.0050937500
1.2960000000,-0.0048906250
1.3000000000,-0.0050312500
1.3040000000,-0.0048437500
1.3080000000,-0.0049843750
1.3120000000,-0.0050000000
1.3160000000,-0.0048906250
1.3200000000,-0.0051875000
1.3240000000,-0.0050312500
1.3280000000,-0.0049843750
1.3320000000,-0.0050312500
1.3360000000,-0.0047968750
1.3400000000,-0.0049531250
1.3440000000,-0.0051250000
1.3480000000,-0.0050468750
1.3520000000,-0.0050312500
1.3560000000,-0.0050156250
1.3600000000,-0.0051562500
1.3640000000,-0.0050000000
1.3680000000,-0.0049687500
1.3720000000,-0.0050625000
1.3760000000,-0.0049843750
1.3800000000,-0.0050156250
1.3840000000,-0.0049531250
1.3880000000,-0.0050156250
1.3920000000,-0.0050781250
1.3960000000,-0.0050937500
1.4000000000,-0.0048906250
1.4040000000,-0.0049531250
1.4080000000,-0.0049218750
1.4120000000,-0.0049843750
1.4160000000,-0.0048125000
1.4200000000,-0.0049375000
1.4240000000,-0.0048750000
1.4280000000,-0.0050781250
1.4320000000,-0.0051250000
1.4360000000,-0.0051875000
1.4400000000,-0.0050156250
1.4440000000,-0.0050468750
1.4480000000,-0.0050937500
1.4520000000,-0.0048906250
1.4560000000,-0.0051093750
1.4600000000,-0.0052968750
1.4640000000,-0.0049062500
1.4680000000,-0.0048125000
1.4720000000,-0.0050156250
1.4760000000,-0.0051875000
1.4800000000,-0.0049062500
1.4840000000,-0.0050312500
1.4880000000,-0.0050781250
1.4920000000,-0.0050937500
1.4960000000,-0.0048750000
1.5000000000,-0.0049687500
1.5040000000,-0.0051250000
1.5080000000,-0.0049375000
1.5120000000,-0.0050312500
1.5160000000,-0.0050156250
1.5200000000,-0.0048906250
1.5240000000,-0.0051406250
1.5280000000,-0.0049375000
1.5320000000,-0.0050625000
1.5360000000,-0.0050312500
1.5400000000,-0.0050937500
1.5440000000,-0.0048750000
1.5480000000,-0.0050156250
1.5520000000,-0.0047343750
1.5560000000,-0.0050156250
1.5600000000,-0.0050000000
1.5640000000,-0.0050312500
1.5680000000,-0.0051562500
1.5720000000,-0.0050312500
1.5760000000,-0.0050781250
1.5800000000,-0.0046875000
1.5840000000,-0.0050781250
1.5880000000,-0.0051562500
1.5920000000,-0.0049531250
1.5960000000,-0.0050000000
1.6000000000,-0.0050781250
1.6040000000,-0.0052500000
1.6080000000,-0.0049375000
1.6120000000,-0.0050000000
1.6160000000,-0.0049218750
1.6200000000,-0.0048750000
1.6240000000,-0.0051093750
1.6280000000,-0.0048593750
1.6320000000,-0.0048906250
1.6360000000,-0.0050312500
1.6400000000,-0.0048281250
1.6440000000,-0.0049531250
1.6480000000,-0.0050000000
1.6520000000,-0.0050625000
1.6560000000,-0.0050937500
1.6600000000,-0.0048593750
1.6640000000,-0.0050781250
1.6680000000,-0.0051562500
1.6720000000,-0.0050625000
1.6760000000,-0.0050156250
1.6800000000,-0.0047968750
1.6840000000,-0.0052656250
1.6880000000,-0.0051093750
1.6920000000,-0.0051406250
1.6960000000,-0.0049687500
1.7000000000,-0.0050625000
1.7040000000,-0.0050781250
1.7080000000,-0.0049687500
1.7120000000,-0.0051093750
1.7160000000,-0.0052031250
1.7200000000,-0.0049843750
1.7240000000,-0.0048906250
1.7280000000,-0.0051718750
1.7320000000,-0.0050156250
1.7360000000,-0.0048593750
1.7400000000,-0.0050000000
1.7440000000,-0.0050468750
1.7480000000,-0.0049218750
1.7520000000,-0.0048750000
1.7560000000,-0.0049062500
1.7600000000,-0.0050000000
1.7640000000,-0.0050156250
1.7680000000,-0.0050468750
1.7720000000,-0.0049375000
1.7760000000,-0.0048437500
1.7800000000,-0.0050468750
1.7840000000,-0.0050312500
1.7880000000,-0.0049218750
1.7920000000,-0.0048906250
1.7960000000,-0.0050781250
1.8000000000,-0.0049218750
1.8040000000,-0.0050156250
1.8080000000,-0.0046875000
1.8120000000,-0.0050937500
1.8160000000,-0.0049218750
1.8200000000,-0.0052812500
1.8240000000,-0.0049843750
1.8280000000,-0.0051250000
1.8320000000,-0.0049843750
1.8360000000,-0.0048281250
1.8400000000,-0.0051406250
1.8440000000,-0.0052500000
1.8480000000,-0.0049531250
1.8520000000,-0.0047656250
1.8560000000,-0.0051093750
1.8600000000,-0.0051093750
1.8640000000,-0.0048125000
1.8680000000,-0.0050468750
1.8720000000,-0.0049687500
1.8760000000,-0.0048593750
1.8800000000,-0.0047656250
1.8840000000,-0.0050000000
1.8880000000,-0.0049375000
1.8920000000,-0.0051562500
1.8960000000,-0.0049531250
1.9000000000,-0.0050625000
1.9040000000,-0.0049375000
1.9080000000,-0.0052031250
1.9120000000,-0.0050000000
1.9160000000,-0.0049531250
1.9200000000,-0.0049218750
1.9240000000,-0.0051406250
1.9280000000,-0.0050468750
1.9320000000,-0.0051250000
1.9360000000,-0.0047500000
1.9400000000,-0.0049843750
1.9440000000,-0.0048437500
1.9480000000,-0.0051406250
1.9520000000,-0.0049375000
1.9560000000,-0.0049687500
1.9600000000,-0.0051250000
1.9640000000,-0.0050000000
1.9680000000,-0.0051562500
1.9720000000,-0.0051562500
1.9760000000,-0.0049375000
1.9800000000,-0.0050312500
1.9840000000,-0.0051250000
1.9880000000,-0.0051093750
1.9920000000,-0.0049531250
1.9960000000,-0.0050156250
2.0000000000,-0.0051093750
2.0040000000,-0.0049531250
2.0080000000,-0.0050781250
2.0120000000,-0.0050468750
2.0160000000,-0.0047968750
2.0200000000,-0.0049843750
2.0240000000,-0.0050312500
2.0280000000,-0.0050156250
2.0320000000,-0.0049843750
2.0360000000,-0.0050781250
2.0400000000,-0.0051718750
2.0440000000,-0.0048750000
2.0480000000,-0.0049218750
2.0520000000,-0.0051875000
2.0560000000,-0.0049687500
2.0600000000,-0.0050156250
2.0640000000,-0.0048906250
2.0680000000,-0.0050468750
2.0720000000,-0.0047656250
2.0760000000,-0.0051562500
2.0800000000,-0.0048593750
2.0840000000,-0.0050468750
2.0880000000,-0.0049687500
2.0920000000,-0.0050468750
2.0960000000,-0.0050156250
2.1000000000,-0.0051562500
2.1040000000,-0.0048437500
2.1080000000,-0.0048281250
2.1120000000,-0.0050937500
2.1160000000,-0.0048750000
2.1200000000,-0.0048125000
2.1240000000,-0.0049218750
2.1280000000,-0.0050937500
2.1320000000,-0.0049531250
2.1360000000,-0.0049218750
2.1400000000,-0.0050312500
2.1440000000,-0.0051406250
2.1480000000,-0.0048906250
2.1520000000,-0.0049375000
2.1560000000,-0.0049531250
2.1600000000,-0.0049375000
2.1640000000,-0.0049531250
2.1680000000,-0.0049375000
2.1720000000,-0.0050781250
2.1760000000,-0.0049375000
2.1800000000,-0.0052031250
2.1840000000,-0.0050000000
2.1880000000,-0.0050156250
2.1920000000,-0.0049218750
2.1960000000,-0.0050000000
2.2000000000,-0.0049218750
2.2040000000,-0.0052968750
2.2080000000,-0.0048593750
2.2120000000,-0.0050468750
2.2160000000,-0.0050468750
2.2200000000,-0.0051406250
2.2240000000,-0.0051250000
2.2280000000,-0.0049843750
2.2320000000,-0.0048906250
2.2360000000,-0.0048750000
2.2400000000,-0.0049843750
2.2440000000,-0.0050625000
2.2480000000,-0.0048750000
2.2520000000,-0.0051406250
2.2560000000,-0.0050312500
2.2600000000,-0.0050000000
2.2640000000,-0.0048750000
2.2680000000,-0.0049687500
2.2720000000,-0.0050781250
2.2760000000,-0.0048906250
2.2800000000,-0.0048437500
2.2840000000,-0.0050625000
2.2880000000,-0.0049062500
2.2920000000,-0.0050000000
2.2960000000,-0.0048750000
2.3000000000,-0.0049062500
2.3040000000,-0.0047187500
2.3080000000,-0.0052343750
2.3120000000,-0.0048906250
2.3160000000,-0.0050156250
2.3200000000,-0.0048125000
2.3240000000,-0.0049843750
2.3280000000,-0.0046718750
2.3320000000,-0.0052500000
2.3360000000,-0.0048437500
2.3400000000,-0.0050468750
2.3440000000,-0.0049375000
2.3480000000,-0.0051250000
2.3520000000,-0.0050468750
2.3560000000,-0.0050937500
2.3600000000,-0.0048906250
2.3640000000,-0.0047500000
2.3680000000,-0.0051562500
2.3720000000,-0.0050156250
2.3760000000,-0.0048906250
2.3800000000,-0.0051250000
2.3840000000,-0.0050312500
2.3880000000,-0.0049687500
2.3920000000,-0.0050000000
2.3960000000,-0.0050000000
2.4000000000,-0.0049687500
2.4040000000,-0.0050156250
2.4080000000,-0.0050468750
2.4120000000,-0.0050312500
2.4160000000,-0.0049687500
2.4200000000,-0.0050625000
2.4240000000,-0.0050937500
2.4280000000,-0.0049531250
2.4320000000,-0.0049843750
2.4360000000,-0.0050468750
2.4400000000,-0.0049062500
2.4440000000,-0.0050937500
2.4480000000,-0.0049687500
2.4520000000,-0.0050625000
2.4560000000,-0.0049687500
2.4600000000,-0.0051562500
2.4640000000,-0.0048281250
2.4680000000,-0.0050781250
2.4720000000,-0.0051562500
2.4760000000,-0.0050000000
2.4800000000,-0.0051250000
2.4840000000,-0.0050156250
2.4880000000,-0.0048125000
2.4920000000,-0.0048593750
2.4960000000,-0.0052656250
2.5000000000,-0.0050312500
2.5040000000,-0.0048437500
2.5080000000,-0.0050468750
2.5120000000,-0.0049687500
2.5160000000,-0.0049218750
2.5200000000,-0.0048906250
2.5240000000,-0.0050156250
2.5280000000,-0.0050468750
2.5320000000,-0.0050312500
2.5360000000,-0.0049687500
2.5400000000,-0.0050937500
2.5440000000,-0.0050000000
2.5480000000,-0.0051718750
2.5520000000,-0.0050312500
2.5560000000,-0.0047968750
2.5600000000,-0.0048593750
2.5640000000,-0.0051093750
2.5680000000,-0.0049531250
2.5720000000,-0.0050468750
2.5760000000,-0.0048125000
2.5800000000,-0.0050937500
2.5840000000,-0.0051875000
2.5880000000,-0.0052656250
2.5920000000,-0.0049687500
2.5960000000,-0.0050468750
2.6000000000,-0.0047968750
2.6040000000,-0.0050937500
2.6080000000,-0.0051406250
2.6120000000,-0.0051093750
2.6160000000,-0.0049218750
2.6200000000,-0.0049218750
2.6240000000,-0.0051093750
2.6280000000,-0.0050625000
2.6320000000,-0.0050312500
2.6360000000,-0.0049843750
2.6400000000,-0.0049687500
2.6440000000,-0.0049375000
2.6480000000,-0.0049531250
2.6520000000,-0.0050781250
2.6560000000,-0.0052187500
2.6600000000,-0.0050312500
2.6640000000,-0.0049687500
2.6680000000,-0.0051250000
2.6720000000,-0.0049218750
2.6760000000,-0.0050156250
2.6800000000,-0.0049843750
2.6840000000,-0.0048750000
2.6880000000,-0.0049375000
2.6920000000,-0.0050312500
2.6960000000,-0.0050000000
2.7000000000,-0.0050625000
2.7040000000,-0.0048437500
2.7080000000,-0.0050000000
2.7120000000,-0.0048750000
2.7160000000,-0.0053125000
2.7200000000,-0.0049218750
2.7240000000,-0.0047812500
2.7280000000,-0.0051093750
2.7320000000,-0.0049843750
2.7360000000,-0.0049531250
2.7400000000,-0.0051250000
2.7440000000,-0.0050625000
2.7480000000,-0.0048437500
2.7520000000,-0.0051718750
2.7560000000,-0.0050000000
2.7600000000,-0.0049531250
2.7640000000,-0.0049687500
2.7680000000,-0.0051250000
2.7720000000,-0.0050468750
2.7760000000,-0.0050625000
2.7800000000,-0.0051093750
2.7840000000,-0.0049375000
2.7880000000,-0.0052187500
2.7920000000,-0.0049218750
2.7960000000,-0.0051406250
2.8000000000,-0.0049218750
2.8040000000,-0.0050156250
2.8080000000,-0.0050781250
2.8120000000,-0.0049375000
2.8160000000,-0.0049375000
2.8200000000,-0.0049218750
2.8240000000,-0.0050156250
2.8280000000,-0.0050468750
2.8320000000,-0.0049062500
2.8360000000,-0.0052187500
2.8400000000,-0.0049062500
2.8440000000,-0.0052500000
2.8480000000,-0.0050156250
2.8520000000,-0.0049687500
2.8560000000,-0.0050625000
2.8600000000,-0.0048593750
2.8640000000,-0.0050312500
2.8680000000,-0.0050312500
2.8720000000,-0.0050000000
2.8760000000,-0.0047968750
2.8800000000,-0.0051093750
2.8840000000,-0.0050156250
2.8880000000,-0.0048125000
2.8920000000,-0.0051406250
2.8960000000,-0.0049843750
2.9000000000,-0.0049843750
2.9040000000,-0.0049531250
2.9080000000,-0.0050468750
2.9120000000,-0.0050000000
2.9160000000,-0.0051875000
2.9200000000,-0.0051875000
2.9240000000,-0.0050156250
2.9280000000,-0.0046875000
2.9320000000,-0.0049843750
2.9360000000,-0.0051250000
2.9400000000,-0.0047968750
2.9440000000,-0.0050468750
2.9480000000,-0.0051093750
2.9520000000,-0.0051250000
2.9560000000,-0.0051093750
2.9600000000,-0.0049062500
2.9640000000,-0.0050156250
2.9680000000,-0.0049843750
2.9720000000,-0.0052187500
2.9760000000,-0.0049375000
2.9800000000,-0.0047031250
2.9840000000,-0.0051718750
2.9880000000,-0.0048125000
2.9920000000,-0.0051406250
2.9960000000,-0.0051250000
3.0000000000,-0.0047968750
3.0040000000,-0.0047656250
3.0080000000,-0.0050937500
3.0120000000,-0.0049843750
3.0160000000,-0.0048750000
3.0200000000,-0.0051406250
3.0240000000,-0.0051093750
3.0280000000,-0.0049375000
3.0320000000,-0.0050781250
3.0360000000,-0.0050000000
3.0400000000,-0.0049843750
3.0440000000,-0.0051093750
3.0480000000,-0.0050000000
3.0520000000,-0.0049843750
3.0560000000,-0.0047031250
3.0600000000,-0.0051093750
3.0640000000,-0.0049843750
3.0680000000,-0.0049843750
3.0720000000,-0.0049531250
3.0760000000,-0.0050312500
3.0800000000,-0.0050781250
3.0840000000,-0.0052343750
3.0880000000,-0.0050625000
3.0920000000,-0.0050468750
3.0960000000,-0.0050000000
3.1000000000,-0.0051093750
3.1040000000,-0.0050625000
3.1080000000,-0.0051250000
3.1120000000,-0.0050312500
3.1160000000,-0.0049531250
3.1200000000,-0.0050937500
3.1240000000,-0.0052187500
3.1280000000,-0.0048593750
3.1320000000,-0.0047812500
3.1360000000,-0.0052343750
3.1400000000,-0.0050000000
3.1440000000,-0.0051093750
3.1480000000,-0.0050781250
3.1520000000,-0.0049687500
3.1560000000,-0.0048437500
3.1600000000,-0.0049062500
3.1640000000,-0.0049843750
3.1680000000,-0.0049062500
3.1720000000,-0.0050468750
3.1760000000,-0.0050468750
3.1800000000,-0.0050156250
3.1840000000,-0.0047812500
3.1880000000,-0.0049375000
3.1920000000,-0.0049062500
3.1960000000,-0.0048437500
3.2000000000,-0.0048437500
3.2040000000,-0.0050468750
3.2080000000,-0.0047656250
3.2120000000,-0.0050937500
3.2160000000,-0.0048750000
3.2200000000,-0.0050468750
3.2240000000,-0.0050625000
3.2280000000,-0.0052031250
3.2320000000,-0.0049375000
3.2360000000,-0.0050312500
3.2400000000,-0.0050312500
3.2440000000,-0.0051250000
3.2480000000,-0.0052187500
3.2520000000,-0.0051562500
3.2560000000,-0.0049843750
3.2600000000,-0.0047812500
3.2640000000,-0.0051718750
3.2680000000,-0.0050468750
3.2720000000,-0.0050156250
3.2760000000,-0.0051093750
3.2800000000,-0.0049218750
3.2840000000,-0.0050312500
3.2880000000,-0.0048906250
3.2920000000,-0.0053593750
3.2960000000,-0.0052187500
3.3000000000,-0.0050312500
3.3040000000,-0.0049062500
3.3080000000,-0.0049375000
3.3120000000,-0.0049375000
3.3160000000,-0.0049843750
3.3200000000,-0.0050156250
3.3240000000,-0.0050468750
3.3280000000,-0.0048281250
3.3320000000,-0.0052656250
3.3360000000,-0.0049062500
3.3400000000,-0.0051093750
3.3440000000,-0.0050468750
3.3480000000,-0.0049218750
3.3520000000,-0.0049687500
3.3560000000,-0.0051250000
3.3600000000,-0.0049062500
3.3640000000,-0.0048437500
3.3680000000,-0.0049843750
3.3720000000,-0.0052031250
3.3760000000,-0.0050312500
3.3800000000,-0.0051250000
3.3840000000,-0.0049843750
3.3880000000,-0.0049062500
3.3920000000,-0.0050937500
3.3960000000,-0.0050000000
3.4000000000,-0.0048750000
3.4040000000,-0.0050156250
3.4080000000,-0.0051562500
3.4120000000,-0.0048593750
3.4160000000,-0.0049375000
3.4200000000,-0.0051250000
3.4240000000,-0.0050312500
3.4280000000,-0.0050468750
3.4320000000,-0.0050156250
3.4360000000,-0.0050156250
3.4400000000,-0.0049375000
3.4440000000,-0.0049375000
3.4480000000,-0.0050312500
3.4520000000,-0.0047343750
3.4560000000,-0.0048906250
3.4600000000,-0.0051093750
3.4640000000,-0.0050937500
3.4680000000,-0.0050937500
3.4720000000,-0.0047812500
3.4760000000,-0.0050156250
3.4800000000,-0.0050312500
3.4840000000,-0.0052500000
3.4880000000,-0.0048750000
3.4920000000,-0.0049375000
3.4960000000,-0.0049062500
3.5000000000,-0.0050937500
3.5040000000,-0.0050937500
3.5080000000,-0.0050312500
3.5120000000,-0.0048437500
3.5160000000,-0.0047968750
3.5200000000,-0.0051406250
3.5240000000,-0.0049218750
3.5280000000,-0.0047656250
3.5320000000,-0.0052187500
3.5360000000,-0.0050468750
3.5400000000,-0.0050468750
3.5440000000,-0.0049531250
3.5480000000,-0.0050156250
3.5520000000,-0.0049218750
3.5560000000,-0.0050937500
3.5600000000,-0.0050625000
3.5640000000,-0.0050468750
3.5680000000,-0.0049218750
3.5720000000,-0.0050000000
3.5760000000,-0.0051406250
3.5800000000,-0.0050000000
3.5840000000,-0.0047812500
3.5880000000,-0.0051875000
3.5920000000,-0.0050000000
3.5960000000,-0.0051562500
3.6000000000,-0.0049843750
3.6040000000,-0.0050312500
3.6080000000,-0.0050781250
3.6120000000,-0.0051875000
3.6160000000,-0.0049218750
3.6200000000,-0.0049531250
3.6240000000,-0.0050156250
3.6280000000,-0.0050781250
3.6320000000,-0.0052031250
3.6360000000,-0.0052031250
3.6400000000,-0.0049531250
3.6440000000,-0.0048281250
3.6480000000,-0.0051718750
3.6520000000,-0.0051093750
3.6560000000,-0.0049375000
3.6600000000,-0.0050625000
3.6640000000,-0.0050468750
3.6680000000,-0.0048906250
3.6720000000,-0.0049843750
3.6760000000,-0.0051250000
3.6800000000,-0.0049062500
3.6840000000,-0.0051875000
3.6880000000,-0.0049687500
3.6920000000,-0.0050156250
3.6960000000,-0.0048750000
3.7000000000,-0.0049843750
3.7040000000,-0.0049531250
3.7080000000,-0.0049843750
3.7120000000,-0.0048281250
3.7160000000,-0.0051875000
3.7200000000,-0.0050781250
3.7240000000,-0.0052031250
3.7280000000,-0.0051250000
3.7320000000,-0.0049687500
3.7360000000,-0.0050312500
3.7400000000,-0.0052656250
3.7440000000,-0.0048281250
3.7480000000,-0.0049062500
3.7520000000,-0.0049531250
3.7560000000,-0.0050781250
3.7600000000,-0.0051093750
3.7640000000,-0.0050468750
3.7680000000,-0.0048125000
3.7720000000,-0.0049687500
3.7760000000,-0.0051093750
3.7800000000,-0.0049375000
3.7840000000,-0.0048125000
3.7880000000,-0.0050312500
3.7920000000,-0.0051093750
3.7960000000,-0.0052500000
3.8000000000,-0.0048437500
3.8040000000,-0.0050625000
3.8080000000,-0.0050312500
3.8120000000,-0.0049843750
3.8160000000,-0.0049218750
3.8200000000,-0.0050781250
3.8240000000,-0.0050625000
3.8280000000,-0.0049062500
3.8320000000,-0.0051093750
3.8360000000,-0.0049375000
3.8400000000,-0.0049687500
3.8440000000,-0.0049843750
3.8480000000,-0.0048125000
3.8520000000,-0.0052031250
3.8560000000,-0.0049531250
3.8600000000,-0.0050156250
3.8640000000,-0.0048593750
3.8680000000,-0.0050312500
3.8720000000,-0.0048125000
3.8760000000,-0.0046875000
3.8800000000,-0.0050156250
3.8840000000,-0.0050781250
3.8880000000,-0.0050937500
3.8920000000,-0.0051406250
3.8960000000,-0.0049687500
3.9000000000,-0.0047187500
3.9040000000,-0.0052187500
3.9080000000,-0.0050781250
3.9120000000,-0.0048593750
3.9160000000,-0.0049531250
3.9200000000,-0.0051875000
3.9240000000,-0.0049843750
3.9280000000,-0.0051093750
3.9320000000,-0.0052343750
3.9360000000,-0.0050000000
3.9400000000,-0.0051718750
3.9440000000,-0.0049687500
3.9480000000,-0.0050781250
3.9520000000,-0.0047968750
3.9560000000,-0.0048281250
3.9600000000,-0.0052187500
3.9640000000,-0.0050937500
3.9680000000,-0.0048281250
3.9720000000,-0.0050156250
3.9760000000,-0.0050000000
3.9800000000,-0.0052500000
3.9840000000,-0.0050312500
3.9880000000,-0.0051406250
3.9920000000,-0.0049062500
3.9960000000,-0.0050781250
4.0000000000,-0.0048281250
4.0040000000,-0.0049062500
4.0080000000,-0.0049062500
4.0120000000,-0.0050000000
4.0160000000,-0.0051875000
4.0200000000,-0.0052343750
4.0240000000,-0.0049687500
4.0280000000,-0.0050312500
4.0320000000,-0.0052031250
4.0360000000,-0.0048281250
4.0400000000,-0.0049062500
4.0440000000,-0.0050937500
4.0480000000,-0.0050312500
4.0520000000,-0.0048437500
4.0560000000,-0.0051093750
4.0600000000,-0.0051250000
4.0640000000,-0.0050468750
4.0680000000,-0.0050312500
4.0720000000,-0.0049062500
4.0760000000,-0.0048593750
4.0800000000,-0.0049062500
4.0840000000,-0.0049531250
4.0880000000,-0.0050000000
4.0920000000,-0.0050625000
4.0960000000,-0.0049531250
4.1000000000,-0.0050781250
4.1040000000,-0.0051250000
4.1080000000,-0.0052500000
4.1120000000,-0.0049843750
4.1160000000,-0.0051718750
4.1200000000,-0.0050781250
4.1240000000,-0.0051406250
4.1280000000,-0.0049062500
4.1320000000,-0.0050468750
4.1360000000,-0.0051250000
4.1400000000,-0.0049218750
4.1440000000,-0.0050937500
4.1480000000,-0.0051093750
4.1520000000,-0.0051250000
4.1560000000,-0.0047656250
4.1600000000,-0.0052187500
4.1640000000,-0.0049062500
4.1680000000,-0.0048281250
4.1720000000,-0.0050468750
4.1760000000,-0.0051718750
4.1800000000,-0.0049687500
4.1840000000,-0.0050000000
4.1880000000,-0.0050468750
4.1920000000,-0.0049062500
4.1960000000,-0.0050781250
