Time(s),Voltage(V)
128.6800000000,-0.0062187500
128.7200000000,-0.0084218750
128.7600000000,-0.0081093750
128.8000000000,-0.0073437500
128.8400000000,-0.0070468750
128.8800000000,-0.0074531250
128.9200000000,-0.0085468750
128.9600000000,-0.0074062500
129.0000000000,-0.0062656250
129.0400000000,-0.0061562500
129.0800000000,-0.0061093750
129.1200000000,-0.0062812500
129.1600000000,-0.0078437500
129.2000000000,-0.0070156250
129.2400000000,-0.0065468750
129.2800000000,-0.0063437500
129.3200000000,-0.0060312500
129.3600000000,-0.0065156250
129.4000000000,-0.0070937500
129.4400000000,-0.0064843750
129.4800000000,-0.0044687500
129.5200000000,-0.0030781250
129.5600000000,-0.0038437500
129.6000000000,-0.0049687500
129.6400000000,-0.0053437500
129.6800000000,-0.0039687500
129.7200000000,-0.0025468750
129.7600000000,-0.0025312500
129.8000000000,-0.0036250000
129.8400000000,-0.0052031250
129.8800000000,-0.0047343750
129.9200000000,-0.0018281250
129.9600000000,0.0009375000
130.0000000000,-0.0003125000
130.0400000000,-0.0017500000
130.0800000000,-0.0020625000
130.1200000000,-0.0000312500
130.1600000000,0.0026875000
130.2000000000,0.0018281250
130.2400000000,-0.0010468750
130.2800000000,-0.0018750000
130.3200000000,0.0013906250
130.3600000000,0.0050625000
130.4000000000,0.0046250000
130.4400000000,0.0004375000
130.4800000000,-0.0020468750
130.5200000000,-0.0010625000
130.5600000000,0.0035312500
130.6000000000,0.0049218750
130.6400000000,0.0004843750
130.6800000000,-0.0035781250
130.7200000000,-0.0037500000
130.7600000000,-0.0011406250
130.8000000000,0.0006875000
130.8400000000,-0.0024062500
130.8800000000,-0.0079218750
130.9200000000,-0.0095312500
130.9600000000,-0.0089843750
131.0000000000,-0.0068593750
131.0400000000,-0.0090000000
131.0800000000,-0.0133281250
131.1200000000,-0.0153750000
131.1600000000,-0.0162656250
131.2000000000,-0.0151406250
131.2400000000,-0.0162968750
131.2800000000,-0.0193906250
131.3200000000,-0.0223437500
131.3600000000,-0.0215000000
131.4000000000,-0.0185156250
131.4400000000,-0.0167812500
131.4800000000,-0.0191250000
131.5200000000,-0.0222656250
131.5600000000,-0.0230937500
131.6000000000,-0.0213593750
131.6400000000,-0.0187031250
131.6800000000,-0.0192031250
131.7200000000,-0.0211718750
131.7600000000,-0.0205625000
131.8000000000,-0.0185156250
131.8400000000,-0.0162031250
131.8800000000,-0.0177656250
131.9200000000,-0.0187343750
131.9600000000,-0.0167500000
132.0000000000,-0.0133750000
132.0400000000,-0.0120781250
132.0800000000,-0.0155000000
132.1200000000,-0.0166562500
132.1600000000,-0.0155781250
132.2000000000,-0.0114531250
132.2400000000,-0.0099218750
132.2800000000,-0.0130781250
132.3200000000,-0.0150625000
132.3600000000,-0.0136875000
132.4000000000,-0.0104687500
132.4400000000,-0.0096250000
132.4800000000,-0.0125937500
132.5200000000,-0.0122343750
132.5600000000,-0.0103593750
132.6000000000,-0.0077343750
132.6400000000,-0.0072187500
132.6800000000,-0.0102968750
132.7200000000,-0.0094531250
132.7600000000,-0.0057968750
132.8000000000,-0.0030000000
132.8400000000,-0.0039375000
132.8800000000,-0.0054531250
132.9200000000,-0.0046093750
132.9600000000,-0.0014062500
133.0000000000,0.0009843750
133.0400000000,0.0010937500
133.0800000000,0.0006093750
133.1200000000,0.0007656250
133.1600000000,0.0031562500
133.2000000000,0.0050625000
133.2400000000,0.0053593750
133.2800000000,0.0056250000
133.3200000000,0.0051562500
133.3600000000,0.0051250000
133.4000000000,0.0068593750
133.4400000000,0.0079375000
133.4800000000,0.0091875000
133.5200000000,0.0077343750
133.5600000000,0.0051875000
133.6000000000,0.0033750000
133.6400000000,0.0046093750
133.6800000000,0.0063281250
133.7200000000,0.0080468750
133.7600000000,0.0071718750
133.8000000000,0.0051406250
133.8400000000,0.0051875000
133.8800000000,0.0053281250
133.9200000000,0.0063281250
133.9600000000,0.0054843750
134.0000000000,0.0029218750
134.0400000000,0.0016562500
134.0800000000,0.0018281250
134.1200000000,0.0030156250
134.1600000000,0.0052343750
134.2000000000,0.0032968750
134.2400000000,0.0025625000
134.2800000000,0.0025468750
134.3200000000,0.0017031250
134.3600000000,0.0021562500
134.4000000000,0.0002187500
134.4400000000,-0.0032187500
134.4800000000,-0.0036406250
134.5200000000,-0.0052656250
134.5600000000,-0.0029375000
134.6000000000,-0.0015468750
134.6400000000,-0.0025781250
134.6800000000,-0.0038281250
134.7200000000,-0.0060625000
134.7600000000,-0.0069687500
134.8000000000,-0.0056562500
134.8400000000,-0.0059062500
134.8800000000,-0.0092187500
134.9200000000,-0.0120000000
134.9600000000,-0.0117968750
135.0000000000,-0.0069843750
135.0400000000,-0.0047500000
135.0800000000,-0.0066718750
135.1200000000,-0.0110937500
135.1600000000,-0.0116562500
135.2000000000,-0.0091406250
135.2400000000,-0.0067812500
135.2800000000,-0.0081562500
135.3200000000,-0.0118593750
135.3600000000,-0.0122656250
135.4000000000,-0.0092187500
135.4400000000,-0.0048125000
135.4800000000,-0.0034218750
135.5200000000,-0.0037812500
135.5600000000,-0.0054062500
135.6000000000,-0.0058125000
135.6400000000,-0.0035625000
135.6800000000,-0.0025781250
135.7200000000,-0.0013593750
135.7600000000,-0.0017968750
135.8000000000,-0.0031875000
135.8400000000,-0.0022031250
135.8800000000,0.0006718750
135.9200000000,0.0031250000
135.9600000000,0.0047343750
136.0000000000,0.0018750000
136.0400000000,0.0005312500
136.0800000000,0.0022500000
136.1200000000,0.0045468750
136.1600000000,0.0056093750
136.2000000000,0.0036875000
136.2400000000,0.0015781250
136.2800000000,0.0016406250
136.3200000000,0.0046875000
136.3600000000,0.0060000000
136.4000000000,0.0057187500
136.4400000000,0.0038125000
136.4800000000,0.0032812500
136.5200000000,0.0036406250
136.5600000000,0.0033750000
136.6000000000,0.0019062500
136.6400000000,-0.0005937500
136.6800000000,-0.0022343750
136.7200000000,-0.0024843750
136.7600000000,-0.0019687500
136.8000000000,-0.0011562500
136.8400000000,-0.0021093750
136.8800000000,-0.0037500000
136.9200000000,-0.0059218750
136.9600000000,-0.0059531250
137.0000000000,-0.0070312500
137.0400000000,-0.0089218750
137.0800000000,-0.0111406250
137.1200000000,-0.0136562500
137.1600000000,-0.0138281250
137.2000000000,-0.0125781250
137.2400000000,-0.0101250000
137.2800000000,-0.0099062500
137.3200000000,-0.0123125000
137.3600000000,-0.0131718750
137.4000000000,-0.0137343750
137.4400000000,-0.0124375000
137.4800000000,-0.0116875000
137.5200000000,-0.0128437500
137.5600000000,-0.0136406250
137.6000000000,-0.0132031250
137.6400000000,-0.0103437500
137.6800000000,-0.0083593750
137.7200000000,-0.0093906250
137.7600000000,-0.0097812500
137.8000000000,-0.0113281250
137.8400000000,-0.0105781250
137.8800000000,-0.0110000000
137.9200000000,-0.0128437500
137.9600000000,-0.0133750000
138.0000000000,-0.0120000000
138.0400000000,-0.0100468750
138.0800000000,-0.0121875000
138.1200000000,-0.0144062500
138.1600000000,-0.0166406250
138.2000000000,-0.0162031250
138.2400000000,-0.0154375000
138.2800000000,-0.0178437500
138.3200000000,-0.0212031250
138.3600000000,-0.0219687500
138.4000000000,-0.0204218750
138.4400000000,-0.0177343750
138.4800000000,-0.0187343750
138.5200000000,-0.0214687500
138.5600000000,-0.0224531250
138.6000000000,-0.0220156250
138.6400000000,-0.0189062500
138.6800000000,-0.0175156250
138.7200000000,-0.0187812500
138.7600000000,-0.0196250000
138.8000000000,-0.0167656250
138.8400000000,-0.0125312500
138.8800000000,-0.0097812500
138.9200000000,-0.0116093750
138.9600000000,-0.0135781250
139.0000000000,-0.0121718750
139.0400000000,-0.0088593750
139.0800000000,-0.0071875000
139.1200000000,-0.0088906250
139.1600000000,-0.0096562500
139.2000000000,-0.0071875000
139.2400000000,-0.0027500000
139.2800000000,-0.0002968750
139.3200000000,-0.0012187500
139.3600000000,-0.0035937500
139.4000000000,-0.0038281250
139.4400000000,-0.0014687500
139.4800000000,0.0014218750
139.5200000000,0.0016406250
139.5600000000,0.0000468750
139.6000000000,0.0005781250
139.6400000000,0.0036093750
139.6800000000,0.0059687500
139.7200000000,0.0071406250
139.7600000000,0.0055625000
139.8000000000,0.0053593750
139.8400000000,0.0078593750
139.8800000000,0.0101406250
139.9200000000,0.0109531250
139.9600000000,0.0088906250
140.0000000000,0.0088750000
140.0400000000,0.0118437500
140.0800000000,0.0137812500
140.1200000000,0.0139531250
140.1600000000,0.0115468750
140.2000000000,0.0115781250
140.2400000000,0.0122812500
140.2800000000,0.0136406250
140.3200000000,0.0137187500
140.3600000000,0.0117812500
140.4000000000,0.0105781250
140.4400000000,0.0091406250
140.4800000000,0.0095156250
140.5200000000,0.0087187500
140.5600000000,0.0077656250
140.6000000000,0.0060781250
140.6400000000,0.0043906250
140.6800000000,0.0032187500
140.7200000000,0.0032656250
140.7600000000,0.0034062500
140.8000000000,0.0017031250
140.8400000000,-0.0008593750
140.8800000000,-0.0023593750
140.9200000000,-0.0017812500
140.9600000000,-0.0020625000
141.0000000000,-0.0030468750
141.0400000000,-0.0054843750
141.0800000000,-0.0046718750
141.1200000000,-0.0027812500
141.1600000000,-0.0015156250
141.2000000000,-0.0027187500
141.2400000000,-0.0057656250
141.2800000000,-0.0067031250
141.3200000000,-0.0071250000
141.3600000000,-0.0074218750
141.4000000000,-0.0092187500
141.4400000000,-0.0097656250
141.4800000000,-0.0092031250
141.5200000000,-0.0094531250
141.5600000000,-0.0094687500
141.6000000000,-0.0100625000
141.6400000000,-0.0104843750
141.6800000000,-0.0114375000
141.7200000000,-0.0142187500
141.7600000000,-0.0162343750
141.8000000000,-0.0175468750
141.8400000000,-0.0164062500
141.8800000000,-0.0150937500
141.9200000000,-0.0158750000
141.9600000000,-0.0186250000
142.0000000000,-0.0185000000
142.0400000000,-0.0180625000
142.0800000000,-0.0191718750
142.1200000000,-0.0206406250
142.1600000000,-0.0224843750
142.2000000000,-0.0217812500
142.2400000000,-0.0197812500
142.2800000000,-0.0197343750
142.3200000000,-0.0207500000
142.3600000000,-0.0210000000
142.4000000000,-0.0196406250
142.4400000000,-0.0170312500
142.4800000000,-0.0174062500
142.5200000000,-0.0201718750
142.5600000000,-0.0206562500
142.6000000000,-0.0173750000
142.6400000000,-0.0144531250
142.6800000000,-0.0136250000
142.7200000000,-0.0167031250
142.7600000000,-0.0173437500
142.8000000000,-0.0147812500
142.8400000000,-0.0114843750
142.8800000000,-0.0112187500
142.9200000000,-0.0150781250
142.9600000000,-0.0155937500
143.0000000000,-0.0145312500
143.0400000000,-0.0095312500
143.0800000000,-0.0082500000
143.1200000000,-0.0107187500
143.1600000000,-0.0128593750
143.2000000000,-0.0118281250
143.2400000000,-0.0081250000
143.2800000000,-0.0050312500
143.3200000000,-0.0058125000
143.3600000000,-0.0073750000
143.4000000000,-0.0054687500
143.4400000000,-0.0012968750
143.4800000000,0.0030000000
143.5200000000,0.0013437500
143.5600000000,-0.0025937500
143.6000000000,-0.0042656250
143.6400000000,-0.0001875000
143.6800000000,0.0055312500
143.7200000000,0.0074218750
143.7600000000,0.0047031250
143.8000000000,0.0018593750
143.8400000000,0.0036250000
143.8800000000,0.0078281250
143.9200000000,0.0094531250
143.9600000000,0.0063437500
144.0000000000,0.0024531250
144.0400000000,0.0027968750
144.0800000000,0.0065625000
144.1200000000,0.0097656250
144.1600000000,0.0088750000
144.2000000000,0.0054062500
144.2400000000,0.0042343750
144.2800000000,0.0055781250
144.3200000000,0.0076562500
144.3600000000,0.0067968750
144.4000000000,0.0051875000
144.4400000000,0.0042812500
144.4800000000,0.0053593750
144.5200000000,0.0076406250
144.5600000000,0.0087031250
144.6000000000,0.0091093750
144.6400000000,0.0071250000
144.6800000000,0.0067500000
144.7200000000,0.0067500000
144.7600000000,0.0081718750
144.8000000000,0.0087656250
144.8400000000,0.0078906250
144.8800000000,0.0064687500
144.9200000000,0.0059687500
144.9600000000,0.0075937500
145.0000000000,0.0079843750
145.0400000000,0.0071250000
145.0800000000,0.0049531250
145.1200000000,0.0021875000
145.1600000000,0.0024375000
145.2000000000,0.0023906250
145.2400000000,0.0013281250
145.2800000000,-0.0002812500
145.3200000000,-0.0021718750
145.3600000000,-0.0029375000
145.4000000000,-0.0037031250
145.4400000000,-0.0042656250
145.4800000000,-0.0060625000
145.5200000000,-0.0085781250
145.5600000000,-0.0110156250
145.6000000000,-0.0121718750
145.6400000000,-0.0128906250
145.6800000000,-0.0137343750
145.7200000000,-0.0155937500
145.7600000000,-0.0166875000
145.8000000000,-0.0182968750
145.8400000000,-0.0177812500
145.8800000000,-0.0179218750
145.9200000000,-0.0204218750
145.9600000000,-0.0224687500
146.0000000000,-0.0243750000
146.0400000000,-0.0234531250
146.0800000000,-0.0224531250
146.1200000000,-0.0231562500
146.1600000000,-0.0239531250
146.2000000000,-0.0243437500
146.2400000000,-0.0240000000
146.2800000000,-0.0233750000
146.3200000000,-0.0238437500
146.3600000000,-0.0245312500
146.4000000000,-0.0241562500
146.4400000000,-0.0235937500
146.4800000000,-0.0224375000
146.5200000000,-0.0212187500
146.5600000000,-0.0218437500
146.6000000000,-0.0206406250
146.6400000000,-0.0188437500
146.6800000000,-0.0161093750
146.7200000000,-0.0142343750
146.7600000000,-0.0151406250
146.8000000000,-0.0166875000
146.8400000000,-0.0161562500
146.8800000000,-0.0127187500
146.9200000000,-0.0105781250
146.9600000000,-0.0116718750
147.0000000000,-0.0126718750
147.0400000000,-0.0107500000
147.0800000000,-0.0063750000
147.1200000000,-0.0028437500
147.1600000000,-0.0032656250
147.2000000000,-0.0056875000
147.2400000000,-0.0072187500
147.2800000000,-0.0053125000
147.3200000000,-0.0037343750
147.3600000000,-0.0024062500
147.4000000000,-0.0010000000
147.4400000000,-0.0014687500
147.4800000000,-0.0008906250
147.5200000000,-0.0018906250
147.5600000000,-0.0005781250
147.6000000000,0.0011406250
147.6400000000,0.0018125000
147.6800000000,0.0007500000
147.7200000000,-0.0012968750
147.7600000000,-0.0008906250
147.8000000000,0.0011562500
147.8400000000,0.0034687500
147.8800000000,0.0029531250
147.9200000000,0.0042187500
147.9600000000,0.0054218750
148.0000000000,0.0078281250
148.0400000000,0.0082656250
148.0800000000,0.0070937500
148.1200000000,0.0061406250
148.1600000000,0.0064062500
148.2000000000,0.0073125000
148.2400000000,0.0072343750
148.2800000000,0.0072187500
148.3200000000,0.0082343750
148.3600000000,0.0093906250
148.4000000000,0.0106718750
148.4400000000,0.0099062500
148.4800000000,0.0083437500
148.5200000000,0.0064218750
148.5600000000,0.0055000000
148.6000000000,0.0057500000
148.6400000000,0.0059375000
148.6800000000,0.0048437500
148.7200000000,0.0027500000
148.7600000000,0.0029062500
148.8000000000,0.0034218750
148.8400000000,0.0054687500
148.8800000000,0.0039375000
148.9200000000,-0.0010625000
148.9600000000,-0.0035625000
149.0000000000,-0.0030937500
149.0400000000,-0.0011093750
149.0800000000,-0.0018906250
149.1200000000,-0.0052968750
149.1600000000,-0.0058593750
149.2000000000,-0.0044843750
149.2400000000,-0.0022031250
149.2800000000,-0.0039062500
149.3200000000,-0.0065468750
149.3600000000,-0.0076875000
149.4000000000,-0.0060156250
149.4400000000,-0.0051250000
149.4800000000,-0.0071093750
149.5200000000,-0.0080937500
149.5600000000,-0.0080000000
149.6000000000,-0.0050000000
149.6400000000,-0.0037812500
149.6800000000,-0.0047187500
149.7200000000,-0.0052656250
149.7600000000,-0.0050312500
149.8000000000,-0.0038281250
149.8400000000,-0.0027187500
149.8800000000,-0.0044531250
149.9200000000,-0.0076875000
149.9600000000,-0.0085312500
150.0000000000,-0.0084218750
150.0400000000,-0.0057500000
150.0800000000,-0.0050937500
150.1200000000,-0.0071406250
150.1600000000,-0.0076093750
150.2000000000,-0.0067187500
150.2400000000,-0.0058750000
150.2800000000,-0.0067812500
150.3200000000,-0.0090937500
150.3600000000,-0.0121718750
150.4000000000,-0.0123437500
150.4400000000,-0.0109375000
150.4800000000,-0.0089062500
150.5200000000,-0.0083593750
150.5600000000,-0.0089062500
150.6000000000,-0.0094218750
150.6400000000,-0.0089843750
150.6800000000,-0.0099218750
150.7200000000,-0.0117500000
150.7600000000,-0.0134687500
150.8000000000,-0.0135781250
150.8400000000,-0.0121250000
150.8800000000,-0.0126562500
150.9200000000,-0.0142343750
150.9600000000,-0.0145937500
151.0000000000,-0.0125156250
151.0400000000,-0.0101406250
151.0800000000,-0.0107187500
151.1200000000,-0.0138750000
151.1600000000,-0.0157812500
151.2000000000,-0.0155937500
151.2400000000,-0.0121875000
151.2800000000,-0.0117187500
151.3200000000,-0.0135781250
151.3600000000,-0.0143906250
151.4000000000,-0.0124375000
151.4400000000,-0.0089218750
151.4800000000,-0.0067812500
151.5200000000,-0.0073437500
151.5600000000,-0.0083593750
151.6000000000,-0.0089531250
151.6400000000,-0.0071562500
151.6800000000,-0.0050156250
151.7200000000,-0.0030156250
151.7600000000,-0.0014687500
151.8000000000,-0.0004687500
151.8400000000,0.0005781250
151.8800000000,0.0012656250
151.9200000000,0.0023437500
151.9600000000,0.0010156250
152.0000000000,0.0001562500
152.0400000000,0.0009375000
152.0800000000,0.0031093750
152.1200000000,0.0043281250
152.1600000000,0.0038281250
152.2000000000,0.0032812500
152.2400000000,0.0032656250
152.2800000000,0.0049843750
152.3200000000,0.0043437500
152.3600000000,0.0021250000
152.4000000000,0.0004843750
152.4400000000,0.0023437500
152.4800000000,0.0046093750
152.5200000000,0.0035625000
152.5600000000,0.0000468750
152.6000000000,-0.0015781250
152.6400000000,-0.0016406250
152.6800000000,0.0010312500
152.7200000000,-0.0003437500
152.7600000000,-0.0035312500
152.8000000000,-0.0051250000
152.8400000000,-0.0047031250
152.8800000000,-0.0017343750
152.9200000000,-0.0017031250
152.9600000000,-0.0047187500
153.0000000000,-0.0075312500
153.0400000000,-0.0073281250
153.0800000000,-0.0053906250
153.1200000000,-0.0032656250
153.1600000000,-0.0042500000
153.2000000000,-0.0051406250
153.2400000000,-0.0060156250
153.2800000000,-0.0052187500
153.3200000000,-0.0041093750
153.3600000000,-0.0017656250
153.4000000000,-0.0013906250
153.4400000000,-0.0032968750
153.4800000000,-0.0047500000
153.5200000000,-0.0045781250
153.5600000000,-0.0023125000
153.6000000000,-0.0006250000
153.6400000000,-0.0015000000
153.6800000000,-0.0034218750
153.7200000000,-0.0047031250
